141,49,4,1,50,1,0,7
141,49,4,1,0,1,50,6
141,49,4,1,50,1,50,5
141,49,4,1,50,2,500,8
141,49,4,2,500,2,500,4
141,49,4,2,500,2,50,2
141,49,4,2,50,2,500,7
141,49,4,2,500,1,0,4
141,49,4,1,0,2,500,3
141,49,4,2,500,1,0,7
141,49,4,1,0,1,0,6
141,49,4,1,0,1,50,1
141,49,4,1,50,1,500,1
141,49,4,1,500,2,500,5
141,49,4,2,500,2,500,1
141,49,4,2,500,1,0,2
141,49,4,1,0,1,500,7
142,46,4,0,0,0,0,6
142,46,4,0,0,1,50,1
142,46,4,1,50,1,50,5
142,46,4,1,50,1,0,1
142,46,4,1,0,1,50,3
142,46,4,1,50,2,500,2
142,46,4,2,500,2,500,3
142,46,4,2,500,2,50,2
142,46,4,2,50,2,500,8
142,46,4,2,500,2,50,8
142,46,4,2,50,2,50,4
142,46,4,2,50,2,500,3
142,46,4,2,500,2,500,6
142,46,4,2,500,2,50,8
142,46,4,2,50,1,50,4
142,46,4,1,50,2,50,2
142,46,4,2,50,2,500,5
142,46,4,2,500,2,50,3
142,46,4,2,50,2,50,1
142,46,4,2,50,2,50,5
143,21,4,0,0,0,0,7
143,21,4,0,0,2,5000,2
143,21,4,2,5000,2,500,5
143,21,4,2,500,2,50,7
143,21,4,2,50,2,500,2
143,21,4,2,500,2,500,5
143,21,4,2,500,2,5000,8
143,21,4,2,5000,2,50,6
143,21,4,2,50,2,50,2
143,21,4,2,50,2,500,5
143,21,4,2,500,2,500,1
143,21,4,2,500,1,0,3
143,21,4,1,0,2,500,3
143,21,4,2,500,2,50,2
143,21,4,2,50,2,500,3
143,21,4,2,500,2,50,7
143,21,4,2,50,2,500,2
143,21,4,2,500,2,500,8
143,21,4,2,500,2,500,2
143,21,4,2,500,2,50,1
144,59,6,2,500,2,500,7
144,59,6,2,500,2,500,6
144,59,6,2,500,2,500,7
144,59,6,2,500,2,500,6
144,59,6,2,500,2,500,2
144,59,6,2,500,2,500,5
144,59,6,2,500,1,0,5
144,59,6,1,0,1,0,4
144,59,6,1,0,1,0,5
144,59,6,1,0,1,500,7
144,59,6,1,500,1,50,6
144,59,6,1,50,1,50,8
144,59,6,1,50,1,50,7
144,59,6,1,50,1,50,8
144,59,6,1,50,1,500,6
144,59,6,1,500,1,0,7
144,59,6,1,0,1,0,7
144,59,6,1,0,2,500,7
144,59,6,2,500,2,500,1
144,59,6,2,500,2,500,1
145,33,3,2,50,2,500,3
145,33,3,2,500,2,500,8
145,33,3,2,500,2,500,4
145,33,3,2,500,2,500,1
145,33,3,2,500,2,500,2
145,33,3,2,500,2,500,3
145,33,3,2,500,2,500,2
145,33,3,2,500,1,0,3
145,33,3,1,0,1,0,1
145,33,3,1,0,2,500,4
145,33,3,2,500,2,500,7
145,33,3,2,500,1,0,1
145,33,3,1,0,2,5000,3
145,33,3,2,5000,2,500,5
145,33,3,2,500,2,500,4
145,33,3,2,500,2,500,7
145,33,3,2,500,2,50,7
145,33,3,2,50,2,500,7
145,33,3,2,500,2,500,8
145,33,3,2,500,2,500,3
146,47,3,1,50,1,50,1
146,47,3,1,50,1,0,4
146,47,3,1,0,1,50,1
146,47,3,1,50,1,50,2
146,47,3,1,50,1,0,1
146,47,3,1,0,1,0,2
146,47,3,1,0,1,50,7
146,47,3,1,50,1,50,4
146,47,3,1,50,2,50,4
146,47,3,2,50,2,500,3
146,47,3,2,500,2,500,4
146,47,3,2,500,2,500,5
146,47,3,2,500,2,50,3
146,47,3,2,50,1,50,3
146,47,3,1,50,2,50,1
146,47,3,2,50,2,500,8
146,47,3,2,500,2,500,1
146,47,3,2,500,2,500,8
146,47,3,2,500,1,0,7
146,47,3,1,0,2,50,1
147,56,6,0,0,1,50,1
147,56,6,1,50,2,500,7
147,56,6,2,500,1,0,4
147,56,6,1,0,1,0,1
147,56,6,1,0,2,500,4
147,56,6,2,500,2,50,1
147,56,6,2,50,2,500,2
147,56,6,2,500,1,0,5
147,56,6,1,0,1,5000,1
147,56,6,1,5000,1,0,3
147,56,6,1,0,2,500,2
147,56,6,2,500,2,500,4
147,56,6,2,500,2,50,7
147,56,6,2,50,2,500,3
147,56,6,2,500,1,0,7
147,56,6,1,0,1,50,4
147,56,6,1,50,1,0,6
147,56,6,1,0,1,50,6
147,56,6,1,50,1,50,5
147,56,6,1,50,1,50,2
148,21,3,2,50,2,500,7
148,21,3,2,500,2,500,6
148,21,3,2,500,2,500,2
148,21,3,2,500,1,0,2
148,21,3,1,0,1,0,5
148,21,3,1,0,1,0,7
148,21,3,1,0,1,5000,8
148,21,3,1,5000,1,0,2
148,21,3,1,0,1,0,6
148,21,3,1,0,2,500,7
148,21,3,2,500,2,50,5
148,21,3,2,50,1,50,5
148,21,3,1,50,1,0,7
148,21,3,1,0,1,0,5
148,21,3,1,0,1,0,8
148,21,3,1,0,2,50,5
148,21,3,2,50,2,500,5
148,21,3,2,500,1,0,5
148,21,3,1,0,1,500,8
148,21,3,1,500,1,0,3
149,66,9,2,500,2,500,7
149,66,9,2,500,2,500,2
149,66,9,2,500,2,500,2
149,66,9,2,500,2,50,4
149,66,9,2,50,2,500,4
149,66,9,2,500,2,500,4
149,66,9,2,500,2,500,8
149,66,9,2,500,2,5000,3
149,66,9,2,5000,2,500,7
149,66,9,2,500,2,500,4
149,66,9,2,500,2,500,7
149,66,9,2,500,1,0,1
149,66,9,1,0,1,500,6
149,66,9,1,500,1,500,1
149,66,9,1,500,1,50,7
149,66,9,1,50,2,500,8
149,66,9,2,500,2,50,5
149,66,9,2,50,2,500,7
149,66,9,2,500,2,50,5
149,66,9,2,50,2,500,2
150,67,7,1,500,1,50,7
150,67,7,1,50,1,0,6
150,67,7,1,0,1,0,2
150,67,7,1,0,2,50,8
150,67,7,2,50,1,0,6
150,67,7,1,0,1,500,4
150,67,7,1,500,1,0,7
150,67,7,1,0,1,0,8
150,67,7,1,0,1,0,8
150,67,7,1,0,2,50,1
150,67,7,2,50,2,500,1
150,67,7,2,500,2,500,5
150,67,7,2,500,2,500,3
150,67,7,2,500,2,50,8
150,67,7,2,50,2,500,8
150,67,7,2,500,2,50,8
150,67,7,2,50,2,50,3
150,67,7,2,50,2,50,2
150,67,7,2,50,2,500,1
150,67,7,2,500,1,0,3
151,70,6,2,500,2,50,6
151,70,6,2,50,2,500,7
151,70,6,2,500,1,50,3
151,70,6,1,50,1,0,1
151,70,6,1,0,1,0,5
151,70,6,1,0,1,0,2
151,70,6,1,0,2,500,6
151,70,6,2,500,2,50,5
151,70,6,2,50,2,500,8
151,70,6,2,500,2,500,8
151,70,6,2,500,2,50,5
151,70,6,2,50,2,500,5
151,70,6,2,500,2,50,1
151,70,6,2,50,2,50,3
151,70,6,2,50,2,50,2
151,70,6,2,50,1,0,6
151,70,6,1,0,2,500,6
151,70,6,2,500,2,50,8
151,70,6,2,50,1,0,7
151,70,6,1,0,2,500,3
152,64,6,2,500,2,500,1
152,64,6,2,500,2,500,8
152,64,6,2,500,2,500,2
152,64,6,2,500,2,500,6
152,64,6,2,500,2,500,8
152,64,6,2,500,2,500,8
152,64,6,2,500,2,500,2
152,64,6,2,500,2,500,1
152,64,6,2,500,2,50,1
152,64,6,2,50,1,50,4
152,64,6,1,50,2,500,8
152,64,6,2,500,2,500,6
152,64,6,2,500,2,500,6
152,64,6,2,500,1,500,1
152,64,6,1,500,1,0,2
152,64,6,1,0,1,50,3
152,64,6,1,50,2,50,4
152,64,6,2,50,2,500,5
152,64,6,2,500,2,500,6
152,64,6,2,500,2,500,7
153,79,6,1,500,1,0,4
153,79,6,1,0,1,0,3
153,79,6,1,0,1,50,3
153,79,6,1,50,2,50,4
153,79,6,2,50,2,50,5
153,79,6,2,50,1,50,2
153,79,6,1,50,2,500,8
153,79,6,2,500,2,500,3
153,79,6,2,500,2,50,7
153,79,6,2,50,1,500,2
153,79,6,1,500,1,50,6
153,79,6,1,50,1,0,1
153,79,6,1,0,1,500,4
153,79,6,1,500,1,0,3
153,79,6,1,0,1,0,1
153,79,6,1,0,2,500,6
153,79,6,2,500,1,0,2
153,79,6,1,0,1,50,4
153,79,6,1,50,2,500,3
153,79,6,2,500,2,50,5
154,71,4,0,0,0,500,4
154,71,4,0,500,0,500,8
154,71,4,0,500,2,50,3
154,71,4,2,50,2,50,6
154,71,4,2,50,2,50,8
154,71,4,2,50,2,50,3
154,71,4,2,50,2,500,5
154,71,4,2,500,1,50,3
154,71,4,1,50,2,50,1
154,71,4,2,50,2,5000,6
154,71,4,2,5000,1,0,7
154,71,4,1,0,1,0,1
154,71,4,1,0,2,50,5
154,71,4,2,50,2,500,5
154,71,4,2,500,1,0,4
154,71,4,1,0,1,0,6
154,71,4,1,0,1,0,6
154,71,4,1,0,2,500,4
154,71,4,2,500,2,500,6
154,71,4,2,500,2,5000,7
155,83,7,0,0,0,0,7
155,83,7,0,0,0,0,7
155,83,7,0,0,0,0,8
155,83,7,0,0,1,50,3
155,83,7,1,50,2,500,5
155,83,7,2,500,2,500,4
155,83,7,2,500,2,500,4
155,83,7,2,500,2,50,8
155,83,7,2,50,2,500,4
155,83,7,2,500,2,5000,6
155,83,7,2,5000,2,500,8
155,83,7,2,500,1,0,1
155,83,7,1,0,2,500,8
155,83,7,2,500,2,50,1
155,83,7,2,50,2,500,6
155,83,7,2,500,2,50,2
155,83,7,2,50,2,500,2
155,83,7,2,500,1,50,6
155,83,7,1,50,1,0,8
155,83,7,1,0,2,500,6
156,54,5,0,0,0,5000,1
156,54,5,0,5000,1,50,1
156,54,5,1,50,1,0,7
156,54,5,1,0,1,50,7
156,54,5,1,50,1,0,8
156,54,5,1,0,1,0,3
156,54,5,1,0,1,0,5
156,54,5,1,0,1,50,1
156,54,5,1,50,1,5000,6
156,54,5,1,5000,2,500,8
156,54,5,2,500,1,0,4
156,54,5,1,0,1,50,2
156,54,5,1,50,1,50,1
156,54,5,1,50,2,500,6
156,54,5,2,500,2,500,7
156,54,5,2,500,2,500,3
156,54,5,2,500,2,500,3
156,54,5,2,500,2,50,1
156,54,5,2,50,2,5000,1
156,54,5,2,5000,2,50,4
157,51,8,0,0,1,500,3
157,51,8,1,500,2,500,5
157,51,8,2,500,2,50,2
157,51,8,2,50,2,500,5
157,51,8,2,500,1,0,2
157,51,8,1,0,1,0,8
157,51,8,1,0,1,50,7
157,51,8,1,50,2,50,7
157,51,8,2,50,2,5000,4
157,51,8,2,5000,2,500,4
157,51,8,2,500,2,500,8
157,51,8,2,500,2,500,8
157,51,8,2,500,2,500,6
157,51,8,2,500,2,50,6
157,51,8,2,50,2,500,7
157,51,8,2,500,2,500,7
157,51,8,2,500,2,500,6
157,51,8,2,500,2,500,1
157,51,8,2,500,2,50,2
157,51,8,2,50,1,0,8
158,60,7,2,500,2,500,7
158,60,7,2,500,2,50,6
158,60,7,2,50,2,500,4
158,60,7,2,500,1,0,5
158,60,7,1,0,1,0,5
158,60,7,1,0,1,0,8
158,60,7,1,0,2,500,3
158,60,7,2,500,2,500,1
158,60,7,2,500,2,500,3
158,60,7,2,500,2,500,5
158,60,7,2,500,2,50,3
158,60,7,2,50,2,500,7
158,60,7,2,500,2,50,7
158,60,7,2,50,2,50,3
158,60,7,2,50,2,500,6
158,60,7,2,500,1,50,1
158,60,7,1,50,1,500,3
158,60,7,1,500,2,500,4
158,60,7,2,500,1,0,5
158,60,7,1,0,2,50,8
159,20,2,0,0,2,50,2
159,20,2,2,50,1,0,4
159,20,2,1,0,1,0,2
159,20,2,1,0,1,0,7
159,20,2,1,0,1,0,8
159,20,2,1,0,1,5000,5
159,20,2,1,5000,1,0,3
159,20,2,1,0,2,500,6
159,20,2,2,500,1,50,7
159,20,2,1,50,1,0,7
159,20,2,1,0,1,500,5
159,20,2,1,500,2,500,8
159,20,2,2,500,2,50,1
159,20,2,2,50,2,500,8
159,20,2,2,500,2,50,3
159,20,2,2,50,2,500,7
159,20,2,2,500,2,500,8
159,20,2,2,500,2,50,5
159,20,2,2,50,2,50,5
159,20,2,2,50,1,0,2
160,76,6,2,500,2,500,2
160,76,6,2,500,2,50,7
160,76,6,2,50,2,500,5
160,76,6,2,500,2,50,8
160,76,6,2,50,2,500,2
160,76,6,2,500,2,500,3
160,76,6,2,500,1,50,5
160,76,6,1,50,1,0,5
160,76,6,1,0,1,50,2
160,76,6,1,50,1,50,4
160,76,6,1,50,1,50,8
160,76,6,1,50,2,50,7
160,76,6,2,50,2,500,4
160,76,6,2,500,2,500,2
160,76,6,2,500,2,500,1
160,76,6,2,500,2,500,3
160,76,6,2,500,2,500,1
160,76,6,2,500,2,500,7
160,76,6,2,500,2,500,6
160,76,6,2,500,2,500,5
161,55,7,0,0,0,50,3
161,55,7,0,50,1,50,3
161,55,7,1,50,1,50,6
161,55,7,1,50,1,50,1
161,55,7,1,50,2,50,4
161,55,7,2,50,2,500,3
161,55,7,2,500,1,0,5
161,55,7,1,0,1,5000,1
161,55,7,1,5000,1,0,8
161,55,7,1,0,1,50,6
161,55,7,1,50,1,50,4
161,55,7,1,50,2,50,6
161,55,7,2,50,2,50,3
161,55,7,2,50,2,500,6
161,55,7,2,500,2,500,3
161,55,7,2,500,2,50,5
161,55,7,2,50,2,50,2
161,55,7,2,50,1,50,7
161,55,7,1,50,1,50,2
161,55,7,1,50,2,50,4
162,47,3,1,50,1,50,1
162,47,3,1,50,1,50,7
162,47,3,1,50,1,0,1
162,47,3,1,0,1,500,7
162,47,3,1,500,2,500,6
162,47,3,2,500,2,50,5
162,47,3,2,50,2,500,5
162,47,3,2,500,2,500,7
162,47,3,2,500,2,5000,7
162,47,3,2,5000,2,50,1
162,47,3,2,50,2,50,2
162,47,3,2,50,1,50,3
162,47,3,1,50,2,500,3
162,47,3,2,500,2,50,3
162,47,3,2,50,1,0,1
162,47,3,1,0,1,5000,2
162,47,3,1,5000,1,500,1
162,47,3,1,500,1,50,3
162,47,3,1,50,2,500,4
162,47,3,2,500,2,500,5
163,34,3,0,0,0,0,6
163,34,3,0,0,0,50,3
163,34,3,0,50,0,50,7
163,34,3,0,50,1,50,1
163,34,3,1,50,1,0,4
163,34,3,1,0,1,50,3
163,34,3,1,50,1,0,5
163,34,3,1,0,1,500,1
163,34,3,1,500,1,0,3
163,34,3,1,0,2,50,2
163,34,3,2,50,2,5000,8
163,34,3,2,5000,2,50,3
163,34,3,2,50,2,50,7
163,34,3,2,50,2,50,3
163,34,3,2,50,2,500,4
163,34,3,2,500,2,5000,6
163,34,3,2,5000,2,500,6
163,34,3,2,500,2,500,7
163,34,3,2,500,2,500,2
163,34,3,2,500,2,50,4
164,56,3,1,50,2,50,6
164,56,3,2,50,2,500,2
164,56,3,2,500,2,50,7
164,56,3,2,50,2,50,4
164,56,3,2,50,2,500,1
164,56,3,2,500,2,50,2
164,56,3,2,50,2,500,1
164,56,3,2,500,2,50,8
164,56,3,2,50,2,500,5
164,56,3,2,500,1,0,2
164,56,3,1,0,2,50,1
164,56,3,2,50,2,50,6
164,56,3,2,50,2,500,3
164,56,3,2,500,2,50,5
164,56,3,2,50,1,0,4
164,56,3,1,0,2,500,2
164,56,3,2,500,2,50,7
164,56,3,2,50,2,500,6
164,56,3,2,500,2,500,8
164,56,3,2,500,1,0,3
165,32,5,1,500,1,50,8
165,32,5,1,50,2,500,1
165,32,5,2,500,2,50,7
165,32,5,2,50,2,500,5
165,32,5,2,500,2,50,5
165,32,5,2,50,2,50,1
165,32,5,2,50,2,500,8
165,32,5,2,500,2,500,5
165,32,5,2,500,2,50,3
165,32,5,2,50,2,50,6
165,32,5,2,50,2,500,8
165,32,5,2,500,2,500,5
165,32,5,2,500,2,500,3
165,32,5,2,500,2,500,2
165,32,5,2,500,2,500,6
165,32,5,2,500,2,50,1
165,32,5,2,50,2,500,2
165,32,5,2,500,1,500,3
165,32,5,1,500,1,50,6
165,32,5,1,50,2,500,4
166,34,6,0,0,0,0,8
166,34,6,0,0,1,500,1
166,34,6,1,500,1,0,5
166,34,6,1,0,1,0,7
166,34,6,1,0,1,0,8
166,34,6,1,0,1,500,4
166,34,6,1,500,1,0,5
166,34,6,1,0,1,0,6
166,34,6,1,0,2,500,7
166,34,6,2,500,1,50,1
166,34,6,1,50,1,0,1
166,34,6,1,0,1,0,8
166,34,6,1,0,1,0,7
166,34,6,1,0,2,500,2
166,34,6,2,500,2,50,5
166,34,6,2,50,1,50,5
166,34,6,1,50,1,0,4
166,34,6,1,0,1,0,1
166,34,6,1,0,2,500,4
166,34,6,2,500,2,500,2
167,28,2,0,0,0,0,7
167,28,2,0,0,1,50,3
167,28,2,1,50,1,0,4
167,28,2,1,0,1,50,2
167,28,2,1,50,1,500,4
167,28,2,1,500,1,50,3
167,28,2,1,50,1,50,7
167,28,2,1,50,2,500,2
167,28,2,2,500,2,500,2
167,28,2,2,500,2,50,2
167,28,2,2,50,2,500,6
167,28,2,2,500,2,50,7
167,28,2,2,50,2,500,7
167,28,2,2,500,1,0,6
167,28,2,1,0,1,0,2
167,28,2,1,0,1,5000,5
167,28,2,1,5000,1,0,1
167,28,2,1,0,1,50,2
167,28,2,1,50,2,500,8
167,28,2,2,500,2,50,6
168,27,4,2,50,2,50,4
168,27,4,2,50,2,500,7
168,27,4,2,500,2,500,3
168,27,4,2,500,2,5000,1
168,27,4,2,5000,2,500,2
168,27,4,2,500,2,50,7
168,27,4,2,50,2,500,6
168,27,4,2,500,2,500,5
168,27,4,2,500,2,500,7
168,27,4,2,500,2,500,2
168,27,4,2,500,1,0,3
168,27,4,1,0,1,0,8
168,27,4,1,0,1,50,5
168,27,4,1,50,2,500,2
168,27,4,2,500,1,500,5
168,27,4,1,500,1,0,7
168,27,4,1,0,1,500,4
168,27,4,1,500,2,50,8
168,27,4,2,50,2,500,3
168,27,4,2,500,2,500,4
169,44,6,0,0,0,500,5
169,44,6,0,500,1,50,4
169,44,6,1,50,1,0,2
169,44,6,1,0,1,500,2
169,44,6,1,500,2,500,8
169,44,6,2,500,2,50,5
169,44,6,2,50,2,500,3
169,44,6,2,500,2,50,5
169,44,6,2,50,2,50,3
169,44,6,2,50,2,50,5
169,44,6,2,50,1,0,2
169,44,6,1,0,1,0,7
169,44,6,1,0,1,50,2
169,44,6,1,50,1,50,5
169,44,6,1,50,2,50,6
169,44,6,2,50,2,50,3
169,44,6,2,50,2,500,7
169,44,6,2,500,1,0,4
169,44,6,1,0,1,0,2
169,44,6,1,0,2,50,6
170,39,5,2,500,2,50,6
170,39,5,2,50,2,500,1
170,39,5,2,500,1,0,3
170,39,5,1,0,1,50,8
170,39,5,1,50,1,50,1
170,39,5,1,50,1,50,5
170,39,5,1,50,1,50,2
170,39,5,1,50,1,0,2
170,39,5,1,0,1,500,1
170,39,5,1,500,1,50,6
170,39,5,1,50,1,0,8
170,39,5,1,0,1,50,5
170,39,5,1,50,1,0,1
170,39,5,1,0,1,50,3
170,39,5,1,50,2,50,5
170,39,5,2,50,2,50,2
170,39,5,2,50,2,50,2
170,39,5,2,50,1,50,6
170,39,5,1,50,1,500,1
170,39,5,1,500,1,50,8
171,49,7,1,500,1,0,3
171,49,7,1,0,2,50,8
171,49,7,2,50,2,500,3
171,49,7,2,500,2,500,2
171,49,7,2,500,2,50,7
171,49,7,2,50,1,500,1
171,49,7,1,500,1,0,2
171,49,7,1,0,1,0,8
171,49,7,1,0,2,50,4
171,49,7,2,50,2,50,7
171,49,7,2,50,2,500,7
171,49,7,2,500,1,500,1
171,49,7,1,500,1,0,4
171,49,7,1,0,1,50,7
171,49,7,1,50,2,500,7
171,49,7,2,500,1,0,3
171,49,7,1,0,1,0,4
171,49,7,1,0,1,0,2
171,49,7,1,0,2,500,8
171,49,7,2,500,2,500,8
172,48,3,0,0,0,0,8
172,48,3,0,0,1,500,3
172,48,3,1,500,1,500,4
172,48,3,1,500,1,0,7
172,48,3,1,0,1,0,6
172,48,3,1,0,2,500,1
172,48,3,2,500,2,5000,5
172,48,3,2,5000,1,0,3
172,48,3,1,0,2,500,8
172,48,3,2,500,2,500,8
172,48,3,2,500,2,500,7
172,48,3,2,500,2,500,8
172,48,3,2,500,1,50,7
172,48,3,1,50,2,5000,6
172,48,3,2,5000,2,50,5
172,48,3,2,50,1,50,6
172,48,3,1,50,2,50,8
172,48,3,2,50,2,500,6
172,48,3,2,500,2,500,2
172,48,3,2,500,2,500,3
173,37,4,2,50,2,500,6
173,37,4,2,500,2,50,1
173,37,4,2,50,2,500,7
173,37,4,2,500,2,500,6
173,37,4,2,500,2,50,4
173,37,4,2,50,1,0,3
173,37,4,1,0,1,0,3
173,37,4,1,0,1,5000,4
173,37,4,1,5000,2,500,3
173,37,4,2,500,1,0,5
173,37,4,1,0,2,50,8
173,37,4,2,50,2,500,1
173,37,4,2,500,2,500,8
173,37,4,2,500,2,500,6
173,37,4,2,500,2,5000,2
173,37,4,2,5000,2,500,2
173,37,4,2,500,2,500,2
173,37,4,2,500,2,50,3
173,37,4,2,50,2,500,2
173,37,4,2,500,2,50,8
174,66,5,2,500,2,500,7
174,66,5,2,500,2,500,5
174,66,5,2,500,2,50,8
174,66,5,2,50,1,0,2
174,66,5,1,0,1,50,4
174,66,5,1,50,1,50,7
174,66,5,1,50,1,500,8
174,66,5,1,500,1,500,2
174,66,5,1,500,1,0,1
174,66,5,1,0,1,0,8
174,66,5,1,0,1,50,3
174,66,5,1,50,1,0,6
174,66,5,1,0,2,50,7
174,66,5,2,50,2,500,6
174,66,5,2,500,2,5000,7
174,66,5,2,5000,2,500,4
174,66,5,2,500,2,50,2
174,66,5,2,50,2,500,3
174,66,5,2,500,2,500,8
174,66,5,2,500,2,50,2
175,69,6,0,0,0,50,4
175,69,6,0,50,0,5000,3
175,69,6,0,5000,1,50,1
175,69,6,1,50,2,5000,4
175,69,6,2,5000,2,500,7
175,69,6,2,500,2,500,3
175,69,6,2,500,2,500,2
175,69,6,2,500,1,0,1
175,69,6,1,0,1,0,1
175,69,6,1,0,1,0,4
175,69,6,1,0,2,50,2
175,69,6,2,50,2,500,7
175,69,6,2,500,2,50,5
175,69,6,2,50,2,50,7
175,69,6,2,50,2,50,4
175,69,6,2,50,2,50,8
175,69,6,2,50,2,500,6
175,69,6,2,500,2,500,2
175,69,6,2,500,2,500,5
175,69,6,2,500,1,0,6
176,70,8,2,500,2,500,3
176,70,8,2,500,1,50,5
176,70,8,1,50,2,500,6
176,70,8,2,500,1,0,5
176,70,8,1,0,2,500,4
176,70,8,2,500,2,50,2
176,70,8,2,50,1,0,4
176,70,8,1,0,2,50,4
176,70,8,2,50,2,500,1
176,70,8,2,500,2,50,1
176,70,8,2,50,2,50,1
176,70,8,2,50,1,50,8
176,70,8,1,50,1,0,6
176,70,8,1,0,1,500,7
176,70,8,1,500,1,0,4
176,70,8,1,0,1,0,6
176,70,8,1,0,1,50,2
176,70,8,1,50,2,500,4
176,70,8,2,500,2,500,8
176,70,8,2,500,2,500,7
177,42,4,2,50,2,500,7
177,42,4,2,500,2,500,4
177,42,4,2,500,2,50,8
177,42,4,2,50,2,5000,8
177,42,4,2,5000,2,5000,1
177,42,4,2,5000,2,50,2
177,42,4,2,50,2,500,1
177,42,4,2,500,2,50,8
177,42,4,2,50,2,500,4
177,42,4,2,500,2,50,5
177,42,4,2,50,2,500,2
177,42,4,2,500,2,500,3
177,42,4,2,500,2,5000,3
177,42,4,2,5000,2,50,1
177,42,4,2,50,2,500,2
177,42,4,2,500,2,50,6
177,42,4,2,50,2,50,3
177,42,4,2,50,2,50,7
177,42,4,2,50,2,50,6
177,42,4,2,50,2,500,8
178,77,10,1,5000,1,500,2
178,77,10,1,500,1,50,7
178,77,10,1,50,2,500,6
178,77,10,2,500,2,50,5
178,77,10,2,50,2,50,7
178,77,10,2,50,1,50,3
178,77,10,1,50,1,50,4
178,77,10,1,50,1,0,6
178,77,10,1,0,2,5000,7
178,77,10,2,5000,2,500,8
178,77,10,2,500,2,50,5
178,77,10,2,50,2,500,4
178,77,10,2,500,2,500,6
178,77,10,2,500,1,0,2
178,77,10,1,0,1,50,1
178,77,10,1,50,1,0,5
178,77,10,1,0,2,500,8
178,77,10,2,500,2,500,5
178,77,10,2,500,2,500,2
178,77,10,2,500,1,0,3
179,61,10,0,0,1,500,5
179,61,10,1,500,1,50,6
179,61,10,1,50,1,5000,7
179,61,10,1,5000,1,0,3
179,61,10,1,0,2,500,4
179,61,10,2,500,2,500,6
179,61,10,2,500,2,50,2
179,61,10,2,50,2,500,3
179,61,10,2,500,2,50,4
179,61,10,2,50,2,50,7
179,61,10,2,50,2,500,3
179,61,10,2,500,2,500,7
179,61,10,2,500,2,50,5
179,61,10,2,50,2,500,8
179,61,10,2,500,1,500,8
179,61,10,1,500,1,50,7
179,61,10,1,50,1,50,8
179,61,10,1,50,2,50,1
179,61,10,2,50,2,50,1
179,61,10,2,50,2,500,2
180,51,4,1,50,1,0,1
180,51,4,1,0,1,50,3
180,51,4,1,50,1,50,3
180,51,4,1,50,1,0,8
180,51,4,1,0,1,0,2
180,51,4,1,0,2,500,6
180,51,4,2,500,2,500,8
180,51,4,2,500,1,0,3
180,51,4,1,0,2,5000,6
180,51,4,2,5000,2,500,3
180,51,4,2,500,2,50,7
180,51,4,2,50,2,500,4
180,51,4,2,500,2,50,7
180,51,4,2,50,2,50,4
180,51,4,2,50,2,50,5
180,51,4,2,50,2,500,8
180,51,4,2,500,2,500,4
180,51,4,2,500,1,0,8
180,51,4,1,0,1,0,4
180,51,4,1,0,1,0,3
181,39,3,2,50,2,500,1
181,39,3,2,500,1,0,5
181,39,3,1,0,2,5000,7
181,39,3,2,5000,2,500,3
181,39,3,2,500,2,500,6
181,39,3,2,500,2,50,8
181,39,3,2,50,2,500,3
181,39,3,2,500,2,500,1
181,39,3,2,500,1,0,4
181,39,3,1,0,1,500,5
181,39,3,1,500,1,0,6
181,39,3,1,0,1,0,3
181,39,3,1,0,2,500,3
181,39,3,2,500,2,500,1
181,39,3,2,500,1,0,7
181,39,3,1,0,1,0,5
181,39,3,1,0,1,50,3
181,39,3,1,50,1,0,6
181,39,3,1,0,1,500,3
181,39,3,1,500,2,500,4
182,72,6,0,0,0,50,1
182,72,6,0,50,0,50,8
182,72,6,0,50,0,50,2
182,72,6,0,50,0,50,8
182,72,6,0,50,0,50,6
182,72,6,0,50,1,50,2
182,72,6,1,50,2,500,3
182,72,6,2,500,2,50,7
182,72,6,2,50,2,50,5
182,72,6,2,50,2,50,3
182,72,6,2,50,2,5000,1
182,72,6,2,5000,2,500,5
182,72,6,2,500,2,50,5
182,72,6,2,50,2,50,4
182,72,6,2,50,2,500,6
182,72,6,2,500,2,50,2
182,72,6,2,50,2,500,1
182,72,6,2,500,2,500,8
182,72,6,2,500,1,0,1
182,72,6,1,0,1,0,4
183,61,9,0,0,1,50,3
183,61,9,1,50,1,50,2
183,61,9,1,50,1,0,6
183,61,9,1,0,1,0,4
183,61,9,1,0,1,50,1
183,61,9,1,50,1,50,2
183,61,9,1,50,1,0,2
183,61,9,1,0,2,500,7
183,61,9,2,500,2,50,2
183,61,9,2,50,2,500,8
183,61,9,2,500,2,500,3
183,61,9,2,500,2,500,6
183,61,9,2,500,2,50,8
183,61,9,2,50,2,500,2
183,61,9,2,500,2,500,2
183,61,9,2,500,2,500,3
183,61,9,2,500,2,500,1
183,61,9,2,500,2,500,3
183,61,9,2,500,2,500,7
183,61,9,2,500,2,50,8
184,56,10,0,0,1,500,1
184,56,10,1,500,2,500,1
184,56,10,2,500,2,50,8
184,56,10,2,50,2,500,8
184,56,10,2,500,2,50,7
184,56,10,2,50,2,5000,1
184,56,10,2,5000,2,50,5
184,56,10,2,50,2,500,6
184,56,10,2,500,2,50,5
184,56,10,2,50,1,0,8
184,56,10,1,0,1,0,3
184,56,10,1,0,1,500,2
184,56,10,1,500,2,500,2
